"Year","State","State ANSI","County","County ANSI","Value"
"1980","NORTH DAKOTA","38","HETTINGER","041","10.2"
"1980","NORTH DAKOTA","38","SLOPE","087","11.3"
"1980","NORTH DAKOTA","38","STARK","089","12.2"
"1980","NORTH DAKOTA","38","DUNN","025","10.2"
"1980","NORTH DAKOTA","38","MCKENZIE","053","9.7"
"1980","NORTH DAKOTA","38","MCLEAN","055","16.1"
"1980","NORTH DAKOTA","38","MERCER","057","13.9"
"1980","NORTH DAKOTA","38","OLIVER","065","12.6"
"1980","OKLAHOMA","40","CANADIAN","017","30.1"
"1980","OKLAHOMA","40","CLEVELAND","027","34.4"
"1980","OKLAHOMA","40","CREEK","037","30"
"1980","OKLAHOMA","40","GRADY","051","31.5"
"1980","OKLAHOMA","40","KINGFISHER","073","29.2"
"1980","OKLAHOMA","40","LINCOLN","081","33.3"
"1980","OKLAHOMA","40","LOGAN","083","34"
"1980","OKLAHOMA","40","MCCLAIN","087","34.1"
"1980","OKLAHOMA","40","OKFUSKEE","107","32.5"
"1980","OKLAHOMA","40","OKLAHOMA","109","30"
"1980","OKLAHOMA","40","PAYNE","119","34"
"1980","OKLAHOMA","40","POTTAWATOMIE","125","35"
"1980","OKLAHOMA","40","SEMINOLE","133","32.5"
"1980","OKLAHOMA","40","ADAIR","001","37.5"
"1980","OKLAHOMA","40","CHEROKEE","021","36.1"
"1980","OKLAHOMA","40","HASKELL","061","34.6"
"1980","OKLAHOMA","40","HUGHES","063","32.4"
"1980","OKLAHOMA","40","MCINTOSH","091","34"
"1980","OKLAHOMA","40","MUSKOGEE","101","35.9"
"1980","OKLAHOMA","40","OKMULGEE","111","33.7"
"1980","OKLAHOMA","40","PITTSBURG","121","31.7"
"1980","OKLAHOMA","40","SEQUOYAH","135","35"
"1980","OKLAHOMA","40","ALFALFA","003","34"
"1980","OKLAHOMA","40","GARFIELD","047","35.6"
"1980","OKLAHOMA","40","GRANT","053","35.7"
"1980","OKLAHOMA","40","KAY","071","37.6"
"1980","OKLAHOMA","40","MAJOR","093","28.4"
"1980","OKLAHOMA","40","NOBLE","103","37.4"
"1980","OKLAHOMA","40","WOODS","151","28.2"
"1980","OKLAHOMA","40","WOODWARD","153","24.9"
"1980","OKLAHOMA","40","CRAIG","035","33.5"
"1980","OKLAHOMA","40","DELAWARE","041","35.4"
"1980","OKLAHOMA","40","MAYES","097","31.6"
"1980","OKLAHOMA","40","NOWATA","105","35.2"
"1980","OKLAHOMA","40","OSAGE","113","35"
"1980","OKLAHOMA","40","OTTAWA","115","36.7"
"1980","OKLAHOMA","40","PAWNEE","117","35.2"
"1980","OKLAHOMA","40","ROGERS","131","34.8"
"1980","OKLAHOMA","40","TULSA","143","33.8"
"1980","OKLAHOMA","40","WAGONER","145","34.2"
"1980","OKLAHOMA","40","WASHINGTON","147","35.2"
"1980","OKLAHOMA","40","BEAVER","007","23.2"
"1980","OKLAHOMA","40","CIMARRON","025","22.3"
"1980","OKLAHOMA","40","ELLIS","045","24.1"
"1980","OKLAHOMA","40","HARPER","059","25.6"
"1980","OKLAHOMA","40","TEXAS","139","29.6"
"1980","OKLAHOMA","40","ATOKA","005","33.3"
"1980","OKLAHOMA","40","BRYAN","013","34"
"1980","OKLAHOMA","40","CARTER","019","27.5"
"1980","OKLAHOMA","40","COAL","029","30"
"1980","OKLAHOMA","40","GARVIN","049","32.1"
"1980","OKLAHOMA","40","JEFFERSON","067","26.6"
"1980","OKLAHOMA","40","JOHNSTON","069","29.4"
"1980","OKLAHOMA","40","LOVE","085","30.5"
"1980","OKLAHOMA","40","MARSHALL","095","30"
"1980","OKLAHOMA","40","MURRAY","099","28"
"1980","OKLAHOMA","40","PONTOTOC","123","32.5"
"1980","OKLAHOMA","40","STEPHENS","137","27.3"
"1980","OKLAHOMA","40","CHOCTAW","023","34.4"
"1980","OKLAHOMA","40","LATIMER","077","35"
"1980","OKLAHOMA","40","LEFLORE","079","34.6"
"1980","OKLAHOMA","40","MCCURTAIN","089","36.1"
"1980","OKLAHOMA","40","PUSHMATAHA","127","33.3"
"1980","OKLAHOMA","40","CADDO","015","29.6"
"1980","OKLAHOMA","40","COMANCHE","031","26"
"1980","OKLAHOMA","40","COTTON","033","26"
"1980","OKLAHOMA","40","GREER","055","24.5"
"1980","OKLAHOMA","40","HARMON","057","19.3"
"1980","OKLAHOMA","40","JACKSON","065","25.8"
"1980","OKLAHOMA","40","KIOWA","075","26.7"
"1980","OKLAHOMA","40","TILLMAN","141","26.3"
"1980","OKLAHOMA","40","BECKHAM","009","24.9"
"1980","OKLAHOMA","40","BLAINE","011","30.8"
"1980","OKLAHOMA","40","CUSTER","039","29.2"
"1980","OKLAHOMA","40","DEWEY","043","28.9"
"1980","OKLAHOMA","40","ROGER MILLS","129","24.9"
"1980","OKLAHOMA","40","WASHITA","149","29.4"
"1980","OREGON","41","GILLIAM","021","36.5"
"1980","OREGON","41","MORROW","049","41.1"
"1980","OREGON","41","SHERMAN","055","50.9"
"1980","OREGON","41","WASCO","065","45.6"
"1980","OREGON","41","BAKER","001","47.7"
"1980","OREGON","41","UMATILLA","059","59.2"
"1980","OREGON","41","UNION","061","63.9"
"1980","OREGON","41","WALLOWA","063","44.6"
"1980","OREGON","41","BENTON","003","67.9"
"1980","OREGON","41","CLACKAMAS","005","71.8"
"1980","OREGON","41","COLUMBIA","009","65"
"1980","OREGON","41","LANE","039","65.9"
"1980","OREGON","41","LINN","043","65.2"
"1980","OREGON","41","MARION","047","72.2"
"1980","OREGON","41","MULTNOMAH","051","65"
"1980","OREGON","41","POLK","053","74.2"
"1980","OREGON","41","WASHINGTON","067","69.3"
"1980","OREGON","41","YAMHILL","071","69.9"
"1980","OREGON","41","CROOK","013","30"
"1980","OREGON","41","GRANT","023","35"
"1980","OREGON","41","HARNEY","025","32.6"
"1980","OREGON","41","JEFFERSON","031","32.6"
"1980","OREGON","41","KLAMATH","035","30"
"1980","OREGON","41","LAKE","037","22.3"
"1980","OREGON","41","MALHEUR","045","52.5"
"1980","OREGON","41","WHEELER","069","30"
"1980","OREGON","41","DOUGLAS","019","67.3"
"1980","OREGON","41","JACKSON","029","53.4"
"1980","OREGON","41","JOSEPHINE","033","60"
"1980","SOUTH DAKOTA","46","AURORA","003","14.5"
"1980","SOUTH DAKOTA","46","BEADLE","005","20.1"
"1980","SOUTH DAKOTA","46","BRULE","015","13.8"
"1980","SOUTH DAKOTA","46","BUFFALO","017","19"
"1980","SOUTH DAKOTA","46","HAND","059","23"
"1980","SOUTH DAKOTA","46","HUGHES","065","18.9"
"1980","SOUTH DAKOTA","46","HYDE","069","9.2"
"1980","SOUTH DAKOTA","46","JERAULD","073","17.5"
"1980","SOUTH DAKOTA","46","SULLY","119","16.3"
"1980","SOUTH DAKOTA","46","BROOKINGS","011","29.9"
"1980","SOUTH DAKOTA","46","DAVISON","035","23.6"
"1980","SOUTH DAKOTA","46","HANSON","061","27"
"1980","SOUTH DAKOTA","46","KINGSBURY","077","24.3"
"1980","SOUTH DAKOTA","46","LAKE","079","32.3"
"1980","SOUTH DAKOTA","46","MCCOOK","087","30.1"
"1980","SOUTH DAKOTA","46","MINER","097","17.3"
"1980","SOUTH DAKOTA","46","MINNEHAHA","099","37"
"1980","SOUTH DAKOTA","46","MOODY","101","34.2"
"1980","SOUTH DAKOTA","46","SANBORN","111","14.8"
"1980","SOUTH DAKOTA","46","BROWN","013","19.4"
"1980","SOUTH DAKOTA","46","CAMPBELL","021","8"
"1980","SOUTH DAKOTA","46","EDMUNDS","045","10.9"
"1980","SOUTH DAKOTA","46","FAULK","049","16.2"
"1980","SOUTH DAKOTA","46","MCPHERSON","089","7.9"
"1980","SOUTH DAKOTA","46","POTTER","107","11.7"
"1980","SOUTH DAKOTA","46","SPINK","115","20.3"
"1980","SOUTH DAKOTA","46","WALWORTH","129","10.7"
"1980","SOUTH DAKOTA","46","CLARK","025","21.9"
"1980","SOUTH DAKOTA","46","CODINGTON","029","30.5"
"1980","SOUTH DAKOTA","46","DAY","037","19.5"
"1980","SOUTH DAKOTA","46","DEUEL","039","33.7"
"1980","SOUTH DAKOTA","46","GRANT","051","30.1"
"1980","SOUTH DAKOTA","46","HAMLIN","057","31.6"
"1980","SOUTH DAKOTA","46","MARSHALL","091","23.4"
"1980","SOUTH DAKOTA","46","ROBERTS","109","25"
"1980","SOUTH DAKOTA","46","BUTTE","019","16.2"
"1980","SOUTH DAKOTA","46","CORSON","031","9.5"
"1980","SOUTH DAKOTA","46","DEWEY","041","7.5"
"1980","SOUTH DAKOTA","46","HARDING","063","14.3"
"1980","SOUTH DAKOTA","46","PERKINS","105","10.9"
"1980","SOUTH DAKOTA","46","ZIEBACH","137","8.6"
"1980","SOUTH DAKOTA","46","GREGORY","053","20.3"
"1980","SOUTH DAKOTA","46","JONES","075","21.1"
"1980","SOUTH DAKOTA","46","LYMAN","085","22.2"
"1980","SOUTH DAKOTA","46","MELLETTE","095","19.7"
"1980","SOUTH DAKOTA","46","TODD","121","24.4"
"1980","SOUTH DAKOTA","46","TRIPP","123","26.9"
"1980","SOUTH DAKOTA","46","BON HOMME","009","18"
"1980","SOUTH DAKOTA","46","CHARLES MIX","023","20.9"
"1980","SOUTH DAKOTA","46","CLAY","027","31"
"1980","SOUTH DAKOTA","46","DOUGLAS","043","24.1"
"1980","SOUTH DAKOTA","46","HUTCHINSON","067","27.4"
"1980","SOUTH DAKOTA","46","LINCOLN","083","28"
"1980","SOUTH DAKOTA","46","TURNER","125","31"
"1980","SOUTH DAKOTA","46","UNION","127","33.9"
"1980","SOUTH DAKOTA","46","YANKTON","135","23"
"1980","SOUTH DAKOTA","46","BENNETT","007","29"
"1980","SOUTH DAKOTA","46","CUSTER","033","22.2"
"1980","SOUTH DAKOTA","46","FALL RIVER","047","27.8"
"1980","SOUTH DAKOTA","46","OGLALA LAKOTA","102","31.2"
"1980","SOUTH DAKOTA","46","HAAKON","055","13.3"
"1980","SOUTH DAKOTA","46","JACKSON","071","8.5"
"1980","SOUTH DAKOTA","46","LAWRENCE","081","11"
"1980","SOUTH DAKOTA","46","MEADE","093","17.2"
"1980","SOUTH DAKOTA","46","PENNINGTON","103","19"
"1980","SOUTH DAKOTA","46","STANLEY","117","13.9"
"1980","TEXAS","48","BELL","027","27.1"
"1980","TEXAS","48","BOSQUE","035","19.5"
"1980","TEXAS","48","COLLIN","085","35.1"
"1980","TEXAS","48","COOKE","097","30.3"
"1980","TEXAS","48","CORYELL","099","24"
"1980","TEXAS","48","DALLAS","113","36.3"
"1980","TEXAS","48","DELTA","119","32.9"
"1980","TEXAS","48","DENTON","121","30.2"
"1980","TEXAS","48","ELLIS","139","33.3"
"1980","TEXAS","48","FALLS","145","25.2"
"1980","TEXAS","48","FANNIN","147","35.9"
"1980","TEXAS","48","GRAYSON","181","33.9"
"1980","TEXAS","48","HAMILTON","193","18.6"
"1980","TEXAS","48","HILL","217","27.4"
"1980","TEXAS","48","HUNT","231","33.8"
"1980","TEXAS","48","JOHNSON","251","26.9"
"1980","TEXAS","48","KAUFMAN","257","26.6"
"1980","TEXAS","48","LAMAR","277","40"
"1980","TEXAS","48","LIMESTONE","293","25.7"
"1980","TEXAS","48","MCLENNAN","309","27.2"
"1980","TEXAS","48","MILAM","331","32.6"
"1980","TEXAS","48","NAVARRO","349","29.1"
"1980","TEXAS","48","ROCKWALL","397","26.7"
"1980","TEXAS","48","TARRANT","439","29.9"
"1980","TEXAS","48","WILLIAMSON","491","31.2"
"1980","TEXAS","48","NUECES","355","25.6"
"1980","TEXAS","48","REFUGIO","391","20"
"1980","TEXAS","48","SAN PATRICIO","409","26.4"
"1980","TEXAS","48","ARCHER","009","17.2"
"1980","TEXAS","48","BROWN","049","16.6"
"1980","TEXAS","48","CALLAHAN","059","16"
"1980","TEXAS","48","CLAY","077","23.4"
"1980","TEXAS","48","COMANCHE","093","28.3"
"1980","TEXAS","48","EASTLAND","133","18.6"
"1980","TEXAS","48","ERATH","143","15.4"
"1980","TEXAS","48","HOOD","221","14.4"
"1980","TEXAS","48","JACK","237","18.7"
"1980","TEXAS","48","MILLS","333","21.8"
"1980","TEXAS","48","MONTAGUE","337","21"
"1980","TEXAS","48","PALO PINTO","363","13.1"
"1980","TEXAS","48","PARKER","367","18.3"
"1980","TEXAS","48","SHACKELFORD","417","17.5"
"1980","TEXAS","48","STEPHENS","429","12.8"
"1980","TEXAS","48","THROCKMORTON","447","18.7"
"1980","TEXAS","48","WISE","497","19.2"
"1980","TEXAS","48","YOUNG","503","20.3"
"1980","TEXAS","48","ANDERSON","001","32"
"1980","TEXAS","48","BOWIE","037","27.8"
"1980","TEXAS","48","CASS","067","30"
"1980","TEXAS","48","CHEROKEE","073","32"
"1980","TEXAS","48","FRANKLIN","159","31.4"
"1980","TEXAS","48","HENDERSON","213","31.4"
"1980","TEXAS","48","HOPKINS","223","29.8"
"1980","TEXAS","48","MORRIS","343","31.4"
"1980","TEXAS","48","NACOGDOCHES","347","30"
"1980","TEXAS","48","RAINS","379","40"
"1980","TEXAS","48","RED RIVER","387","35.6"
"1980","TEXAS","48","SMITH","423","34"
"1980","TEXAS","48","TITUS","449","33.3"
"1980","TEXAS","48","VAN ZANDT","467","29.1"
"1980","TEXAS","48","BRAZOS","041","27.6"
"1980","TEXAS","48","FREESTONE","161","30"
"1980","TEXAS","48","GRIMES","185","20"
"1980","TEXAS","48","LEON","289","32"
"1980","TEXAS","48","MADISON","313","28"
"1980","TEXAS","48","POLK","373","20"
"1980","TEXAS","48","ROBERTSON","395","29.6"
"1980","TEXAS","48","WALLER","473","23.3"
"1980","TEXAS","48","BANDERA","019","20"
"1980","TEXAS","48","BLANCO","031","29"
"1980","TEXAS","48","BURNET","053","16"
"1980","TEXAS","48","COKE","081","10"
"1980","TEXAS","48","CONCHO","095","13.4"
"1980","TEXAS","48","CROCKETT","105","16.7"
"1980","TEXAS","48","EDWARDS","137","15"
"1980","TEXAS","48","GILLESPIE","171","25.3"
"1980","TEXAS","48","IRION","235","15"
"1980","TEXAS","48","KENDALL","259","21.4"
"1980","TEXAS","48","KERR","265","17.5"
"1980","TEXAS","48","KIMBLE","267","10"
"1980","TEXAS","48","KINNEY","271","15.8"
"1980","TEXAS","48","LAMPASAS","281","16.4"
"1980","TEXAS","48","MASON","319","16.7"
"1980","TEXAS","48","MCCULLOCH","307","13"
"1980","TEXAS","48","MENARD","327","9.5"
"1980","TEXAS","48","REAGAN","383","15"
"1980","TEXAS","48","SAN SABA","411","21.4"
"1980","TEXAS","48","SCHLEICHER","413","7.7"
"1980","TEXAS","48","STERLING","431","15.6"
"1980","TEXAS","48","SUTTON","435","16"
"1980","TEXAS","48","TOM GREEN","451","11.1"
"1980","TEXAS","48","UPTON","461","15.8"
"1980","TEXAS","48","UVALDE","463","10"
"1980","TEXAS","48","HIDALGO","215","26.5"
"1980","TEXAS","48","ARMSTRONG","011","21.6"
"1980","TEXAS","48","BRISCOE","045","14.2"
"1980","TEXAS","48","CARSON","065","20.8"
"1980","TEXAS","48","CASTRO","069","16.3"
"1980","TEXAS","48","DALLAM","111","21"
"1980","TEXAS","48","DEAF SMITH","117","14.3"
"1980","TEXAS","48","FLOYD","153","22"
"1980","TEXAS","48","GRAY","179","18"
"1980","TEXAS","48","HALE","189","25.3"
"1980","TEXAS","48","HANSFORD","195","21.5"
"1980","TEXAS","48","HARTLEY","205","18.1"
"1980","TEXAS","48","HEMPHILL","211","23.5"
"1980","TEXAS","48","HUTCHINSON","233","23.7"
"1980","TEXAS","48","LIPSCOMB","295","19.4"
"1980","TEXAS","48","MOORE","341","18.5"
"1980","TEXAS","48","OCHILTREE","357","24.2"
"1980","TEXAS","48","OLDHAM","359","14.3"
"1980","TEXAS","48","PARMER","369","15.1"
"1980","TEXAS","48","POTTER","375","18.7"
"1980","TEXAS","48","RANDALL","381","15.2"
"1980","TEXAS","48","ROBERTS","393","19.9"
"1980","TEXAS","48","SHERMAN","421","24.3"
"1980","TEXAS","48","SWISHER","437","13.9"
"1980","TEXAS","48","BORDEN","033","14.2"
"1980","TEXAS","48","CHILDRESS","075","18.8"
"1980","TEXAS","48","COLLINGSWORTH","087","15.9"
"1980","TEXAS","48","COTTLE","101","19.2"
"1980","TEXAS","48","DICKENS","125","12"
"1980","TEXAS","48","DONLEY","129","13.3"
"1980","TEXAS","48","FOARD","155","16.8"
"1980","TEXAS","48","GARZA","169","18.5"
"1980","TEXAS","48","HALL","191","12.1"
"1980","TEXAS","48","HARDEMAN","197","20.6"
"1980","TEXAS","48","KENT","263","15.7"
"1980","TEXAS","48","KING","269","20.3"
"1980","TEXAS","48","MOTLEY","345","14.5"
"1980","TEXAS","48","WHEELER","483","17.6"
"1980","TEXAS","48","WICHITA","485","25"
"1980","TEXAS","48","WILBARGER","487","24.3"
"1980","TEXAS","48","AUSTIN","015","27.5"
"1980","TEXAS","48","BASTROP","021","23.5"
"1980","TEXAS","48","BEE","025","12.6"
"1980","TEXAS","48","BEXAR","029","16.1"
"1980","TEXAS","48","BURLESON","051","21.3"
"1980","TEXAS","48","CALDWELL","055","23.6"
"1980","TEXAS","48","COMAL","091","13.6"
"1980","TEXAS","48","DE WITT","123","22.9"
"1980","TEXAS","48","FAYETTE","149","18.8"
"1980","TEXAS","48","GOLIAD","175","11.4"
"1980","TEXAS","48","GONZALES","177","22.7"
"1980","TEXAS","48","GUADALUPE","187","17.6"
"1980","TEXAS","48","HAYS","209","22"
"1980","TEXAS","48","KARNES","255","12.8"
"1980","TEXAS","48","LAVACA","285","23.3"
"1980","TEXAS","48","LEE","287","22.2"
"1980","TEXAS","48","MEDINA","325","10.5"
"1980","TEXAS","48","TRAVIS","453","28.7"
"1980","TEXAS","48","WASHINGTON","477","26.9"
"1980","TEXAS","48","WILSON","493","18.3"
"1980","TEXAS","48","ATASCOSA","013","16.2"
"1980","TEXAS","48","DIMMIT","127","15"
"1980","TEXAS","48","DUVAL","131","24"
"1980","TEXAS","48","FRIO","163","15"
"1980","TEXAS","48","JIM WELLS","249","26.8"
"1980","TEXAS","48","LA SALLE","283","16.7"
"1980","TEXAS","48","LIVE OAK","297","14.3"
"1980","TEXAS","48","MCMULLEN","311","15"
"1980","TEXAS","48","ZAVALA","507","16.5"
"1980","TEXAS","48","BAILEY","017","10.8"
"1980","TEXAS","48","COCHRAN","079","12.5"
"1980","TEXAS","48","CROSBY","107","19.5"
"1980","TEXAS","48","DAWSON","115","13.3"
"1980","TEXAS","48","GAINES","165","10"
"1980","TEXAS","48","GLASSCOCK","173","13.3"
"1980","TEXAS","48","HOCKLEY","219","10.1"
"1980","TEXAS","48","HOWARD","227","12.2"
"1980","TEXAS","48","LAMB","279","13.5"
"1980","TEXAS","48","LUBBOCK","303","16.4"
"1980","TEXAS","48","LYNN","305","13"
"1980","TEXAS","48","MARTIN","317","13.3"
"1980","TEXAS","48","TERRY","445","19.6"
"1980","TEXAS","48","YOAKUM","501","13.8"
"1980","TEXAS","48","BAYLOR","023","17.6"
"1980","TEXAS","48","COLEMAN","083","14.9"
"1980","TEXAS","48","FISHER","151","13.7"
"1980","TEXAS","48","HASKELL","207","11.9"
"1980","TEXAS","48","JONES","253","12.2"
"1980","TEXAS","48","KNOX","275","16.6"
"1980","TEXAS","48","MITCHELL","335","11.2"
"1980","TEXAS","48","NOLAN","353","10"
"1980","TEXAS","48","RUNNELS","399","15.2"
"1980","TEXAS","48","SCURRY","415","11.5"
"1980","TEXAS","48","STONEWALL","433","15.2"
"1980","TEXAS","48","TAYLOR","441","15.2"
"1980","TEXAS","48","ECTOR","135","13.3"
"1980","TEXAS","48","REEVES","389","14"
"1980","TEXAS","48","BRAZORIA","039","20"
"1980","TEXAS","48","CALHOUN","057","23.1"
"1980","TEXAS","48","FORT BEND","157","21.7"
"1980","TEXAS","48","HARRIS","201","20"
"1980","TEXAS","48","LIBERTY","291","15"
"1980","TEXAS","48","VICTORIA","469","15"
"1980","TEXAS","48","WHARTON","481","21.5"
"1980","UTAH","49","JUAB","023","17.9"
"1980","UTAH","49","MILLARD","027","15.9"
"1980","UTAH","49","SANPETE","039","13"
"1980","UTAH","49","UTAH","049","15.8"
"1980","UTAH","49","EMERY","015","20"
"1980","UTAH","49","GRAND","019","20"
"1980","UTAH","49","SAN JUAN","037","17.8"
"1980","UTAH","49","SUMMIT","043","16.7"
"1980","UTAH","49","UINTAH","047","16"
"1980","UTAH","49","BOX ELDER","003","26.6"
"1980","UTAH","49","CACHE","005","30.7"
"1980","UTAH","49","DAVIS","011","36.8"
"1980","UTAH","49","MORGAN","029","36.3"
"1980","UTAH","49","RICH","033","25.3"
"1980","UTAH","49","SALT LAKE","035","16.5"
"1980","UTAH","49","TOOELE","045","12.7"
"1980","UTAH","49","WEBER","057","25"
"1980","UTAH","49","IRON","021","16.8"
"1980","UTAH","49","KANE","025","24"
"1980","UTAH","49","WASHINGTON","053","38"
"1980","WASHINGTON","53","BENTON","005","34.3"
"1980","WASHINGTON","53","CHELAN","007","28.8"
"1980","WASHINGTON","53","KITTITAS","037","27.9"
"1980","WASHINGTON","53","KLICKITAT","039","43.8"
"1980","WASHINGTON","53","OKANOGAN","047","36.5"
"1980","WASHINGTON","53","YAKIMA","077","36.4"
"1980","WASHINGTON","53","FERRY","019","43.3"
"1980","WASHINGTON","53","PEND OREILLE","051","62"
"1980","WASHINGTON","53","SPOKANE","063","52.4"
"1980","WASHINGTON","53","CLARK","011","64"
"1980","WASHINGTON","53","COWLITZ","015","84"
"1980","WASHINGTON","53","ISLAND","029","84"
"1980","WASHINGTON","53","LEWIS","041","82.2"
"1980","WASHINGTON","53","MASON","045","49"
"1980","WASHINGTON","53","SAN JUAN","055","59"
"1980","WASHINGTON","53","SKAGIT","057","93.3"
"1980","WASHINGTON","53","SNOHOMISH","061","73.5"
"1980","WASHINGTON","53","THURSTON","067","55.3"
"1980","WASHINGTON","53","WHATCOM","073","74"
"1980","WYOMING","56","CAMPBELL","005","17.9"
"1980","WYOMING","56","CROOK","011","23.7"
"1980","WYOMING","56","JOHNSON","019","21"
"1980","WYOMING","56","SHERIDAN","033","24.1"
"1980","WYOMING","56","WESTON","045","16.7"
"1980","WYOMING","56","CARBON","007","16.2"
"1980","WYOMING","56","NATRONA","025","16"
"1980","WYOMING","56","CONVERSE","009","17.3"
"1980","WYOMING","56","GOSHEN","015","29.9"
"1980","WYOMING","56","LARAMIE","021","31.3"
"1980","WYOMING","56","NIOBRARA","027","20.6"
"1980","WYOMING","56","PLATTE","031","25"
"1980","WYOMING","56","LINCOLN","023","15.1"
"1979","CALIFORNIA","06","ALAMEDA","001","55"
"1979","CALIFORNIA","06","CONTRA COSTA","013","68.3"
"1979","CALIFORNIA","06","LAKE","033","40"
"1979","CALIFORNIA","06","MONTEREY","053","24.3"
"1979","CALIFORNIA","06","NAPA","055","13.3"
"1979","CALIFORNIA","06","SAN BENITO","069","36.7"
"1979","CALIFORNIA","06","SAN LUIS OBISPO","079","22.2"
"1979","CALIFORNIA","06","SONOMA","097","20"
"1979","CALIFORNIA","06","LASSEN","035","51"
"1979","CALIFORNIA","06","MODOC","049","50.3"
"1979","CALIFORNIA","06","BUTTE","007","51.6"
"1979","CALIFORNIA","06","COLUSA","011","46"
"1979","CALIFORNIA","06","GLENN","021","27.5"
"1979","CALIFORNIA","06","SACRAMENTO","067","60.3"
"1979","CALIFORNIA","06","SOLANO","095","40"
"1979","CALIFORNIA","06","SUTTER","101","66.6"
"1979","CALIFORNIA","06","TEHAMA","103","23.2"
"1979","CALIFORNIA","06","YOLO","113","45.2"
"1979","CALIFORNIA","06","YUBA","115","40"
"1979","CALIFORNIA","06","FRESNO","019","63.4"
"1979","CALIFORNIA","06","KERN","029","54.7"
"1979","CALIFORNIA","06","KINGS","031","64.5"
"1979","CALIFORNIA","06","MADERA","039","47.3"
